"scientific_name","status","migration","tp","tl","habitat1","colony","ps","min_dist","colour_elab","colour_div","ED_score","logMass","logRange","Order","source"
"Actenoides_monachus","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.04490994,166.0382875,25.54068388,71.5,7.239702,1.78569103367895,4.85883694074024,"CORACIIFORMES",2
"Actenoides_princeps","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.04490994,11.35747781,30.52095201,58.5,7.35739,1.85234701027315,5.00423725156032,"CORACIIFORMES",0
"Actinodura_egertoni","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.199694809,171.3757906,24.75730101,59,3.995298,1.55630250076729,5.37019173773619,"PASSERIFORMES",2
"Actinodura_morrisoniana","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.702655,33.01918185,22.34234696,41,3.079551,1.38021124171161,4.07625409933138,"PASSERIFORMES",1
"Actinodura_nipalensis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.174134362,284.0840207,25.82790867,53,3.724608,1.64345267648619,5.03727364267207,"PASSERIFORMES",1
"Actinodura_ramsayi","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.573417644,0,24.49561922,51.5,3.999361,1.58433122436753,4.76429517606113,"PASSERIFORMES",0
"Actinodura_sodangorum","NT","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",0.08157036,65.15695119,23.81067636,40,3.199619,1.55496241594308,4.0194010229043,"PASSERIFORMES",1
"Actinodura_souliei","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.143858797,59.63288472,28.50376836,68,2.617403,1.48386966314179,5.20666078584623,"PASSERIFORMES",0
"Actinodura_waldeni","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.223999654,113.1482098,27.25475121,56.5,2.615476,1.67669360962487,5.54480397376419,"PASSERIFORMES",1
"Actitis_hypoleucos","LC","Full Migrant","Diurnal","Omnivore","Aquatic","Not colonial",-0.004541213,0,29.7095839,29,21.494293,1.68124123737559,7.41254413279104,"CHARADRIIFORMES",5
"Actitis_macularius","LC","Full Migrant","Diurnal","Carnivore","Artificial","Not colonial",0.00425283,0,29.16850004,42,21.494293,1.6063813651106,7.13440010094391,"CHARADRIIFORMES",5
"Actophilornis_africanus","LC","Nomadic","Diurnal","Carnivore","Artificial","Not colonial",-0.022745166,0,31.19076896,55,20.126094,2.29885307640971,7.23013639976889,"CHARADRIIFORMES",9
"Actophilornis_albinucha","NT","Not a Migrant","Diurnal","Carnivore","Aquatic","Not colonial",-0.579956805,1058.841989,26.46001505,44,20.126094,2.37839790094814,5.05312353291348,"CHARADRIIFORMES",0
"Adelomyia_melanogenys","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.112412171,0,31.77581678,114,10.591023,0.694605198933569,5.79252100035724,"APODIFORMES",2
"Aechmophorus_clarkii","LC","Full Migrant","Diurnal","Carnivore","Aquatic","Colonial",0.110061326,0,31.54738583,38,18.198204,3.04228010749836,6.55490643971048,"PODICIPEDIFORMES",2
"Aechmophorus_occidentalis","LC","Full Migrant","Diurnal","Carnivore","Aquatic","Colonial",0.09603916,0,27.78630499,37,18.198204,3.06286390211012,6.68721660391985,"PODICIPEDIFORMES",4
"Aegithalos_caudatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.00875745,0,31.89799438,25.33333333,7.871647,0.934498451243568,7.26087222542143,"PASSERIFORMES",4
"Aegithalos_concinnus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.064269473,0,27.70976277,47.5,9.041682,0.785329835010767,6.44673809463255,"PASSERIFORMES",1
"Aegithalos_fuliginosus","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.393869028,44.67260432,26.29519832,27,4.936909,0.778151250383644,5.33334467557295,"PASSERIFORMES",1
"Aegithalos_iouschistos","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Colonial",-0.126050008,460.5740824,24.80984821,38,4.936909,0.845098040014257,4.9445736302504,"PASSERIFORMES",1
"Aegithalos_leucogenys","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.788954688,85.01796788,22.99843207,45,9.041682,0.829303772831025,5.23443010743061,"PASSERIFORMES",0
"Aegithalos_niveogularis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.23435908,30.0982283,20.19256321,37,5.641316,0.89209460269048,5.25672513078982,"PASSERIFORMES",0
"Aegithina_lafresnayei","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.068002162,0,44.11770978,44.375,11.923777,1.42867368262149,6.22423906747572,"PASSERIFORMES",0
"Aegithina_nigrolutea","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.538464312,0,50.27716431,42,11.861367,1.07918124604762,5.85368289426585,"PASSERIFORMES",1
"Aegithina_tiphia","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.052132842,0,46.75659547,45,11.87072,1.07918124604762,6.80314519470917,"PASSERIFORMES",3
"Aegithina_viridissima","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.143218607,0,33.19195671,38,11.913839,1.12710479836481,6.04516922857456,"PASSERIFORMES",0
"Aegolius_acadicus","LC","Full Migrant","Nocturnal","Carnivore","Artificial","Not colonial",0.128690699,0,24.67511272,58.5,15.398235,2.01786771896351,6.7568558307766,"STRIGIFORMES",3
"Aegolius_funereus","LC","Full Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.005107457,0,25.24688824,50.33333333,17.917629,2.14819119624201,7.37279638679776,"STRIGIFORMES",12
"Aegolius_harrisii","LC","Not a Migrant","Nocturnal","Omnivore","Forest","Not colonial",-0.022453791,0,30.55415509,50,15.398038,2.07918124604762,6.04082716963825,"STRIGIFORMES",1
"Aegolius_ridgwayi","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.131571691,83.85115316,24.75728713,46,13.677534,1.90308998699194,4.64338067373944,"STRIGIFORMES",0
"Aegotheles_albertisi","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.465855253,41.53267004,23.82273139,52.66666667,31.264933,1.54654266347813,4.97858381251631,"APODIFORMES",0
"Aegotheles_archboldi","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.515602443,494.0857066,25.3362166604419,50.4402613389278,26.92193,1.48572142648158,4.65305724627677,"APODIFORMES",0
"Aegotheles_bennettii","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.472613324,0,21.38927269,32,28.114569,1.72936730519278,5.29690917341533,"APODIFORMES",1
"Aegotheles_crinifrons","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-1.04490994,253.1001253,28.58770396,45.5,32.705093,2.13353890837022,4.31097605974816,"APODIFORMES",1
"Aegotheles_cristatus","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",0.55087133,0,23.26421942,48.5,28.156081,1.63144376901317,6.88664708083467,"APODIFORMES",2
"Aegotheles_insignis","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.485071746,36.91585024,27.93967509,56,35.962717,1.89486965674525,5.22533922566857,"APODIFORMES",0
"Aegotheles_savesi","CR","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",1.016704023,1515.650109,28.0062076767268,68.3237245204671,40.260826,1.7191823960397,1.03067117048241,"APODIFORMES",0
"Aegotheles_tatei","VU","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.919770684,231.742976,26.99223167,57,35.398602,1.7160033436348,3.658068408959,"APODIFORMES",0
"Aegotheles_wallacii","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.244311717,79.16713935,25.64539119,36,26.879761,1.70543604658525,4.60299441415473,"APODIFORMES",0
"Aegypius_monachus","NT","Full Migrant","Diurnal","Carnivore","Forest","Colonial",-0.011273446,0,31.54071162,23,9.197493,3.98340073818054,6.83369222938713,"ACCIPITRIFORMES",12
"Aenigmatolimnas_marginalis","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.025882387,0,23.28268596,41,9.14352,1.70926996097583,6.58637314277637,"GRUIFORMES",1
"Aepypodius_arfakianus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.483613635,31.94302802,35.34048507,49,13.666186,3.16554107672237,5.28717732991767,"GALLIFORMES",0
"Aepypodius_bruijnii","EN","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.52245497,68.18655488,29.15499379,55,13.666186,3.10478643718426,2.92396106836871,"GALLIFORMES",0
"Aeronautes_andecolus","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.059581711,0,22.34814927,18.5,14.085755,1.35212975301237,5.95002282770749,"APODIFORMES",2
"Aeronautes_montivagus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Colonial",-0.083411634,0,26.203620315,22,14.111763,1.30427505047713,5.92566886720957,"APODIFORMES",2
"Aeronautes_saxatalis","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Colonial",0.014344977,0,22.6411813,22,13.925331,1.50650503240487,6.61205182724167,"APODIFORMES",2
"Aethia_cristatella","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Colonial",0.082176117,0,23.85736088,48,7.030468,2.41413736218448,5.6804427367112,"CHARADRIIFORMES",4
"Aethia_psittacula","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Colonial",0.030745089,85.1880492,32.13622044,47,6.55915,2.43136376415899,5.60273272093722,"CHARADRIIFORMES",4
"Aethia_pusilla","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Colonial",0.046743899,76.93605564,27.94572529,50,6.742125,1.92427928606188,4.81396208910771,"CHARADRIIFORMES",3
"Aethia_pygmaea","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Colonial",-0.125897353,247.4953482,23.54588689,41,6.709655,2.04921802267018,5.10874991765116,"CHARADRIIFORMES",2
"Aethopyga_bella","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.261632066,0,31.76566754,84,8.232242,0.822555185767639,5.43756298431711,"PASSERIFORMES",0
"Aethopyga_boltoni","NT","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.261632066,26.40746681,30.43532293,41,7.357992,0.853292518629528,3.87328080354173,"PASSERIFORMES",1
"Aethopyga_christinae","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.393869028,0,27.23384488,63.66666667,9.788031,0.716003343634799,4.52889503699864,"PASSERIFORMES",0
"Aethopyga_duyvenbodei","EN","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.04490994,361.6758167,31.13077047,38,10.797633,0.965111826262119,2.74548945659335,"PASSERIFORMES",0
"Aethopyga_eximia","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.04490994,40.05156378,24.88215161,70,7.836696,0.852186230021577,3.83384415611243,"PASSERIFORMES",1
"Aethopyga_flagrans","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.261632066,0,29.930938505,49.25,8.141586,0.826074802700826,5.0150911782923,"PASSERIFORMES",0
"Aethopyga_gouldiae","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.051708279,0,36.63423604,83.25,8.143111,0.78710609303657,6.55173419071947,"PASSERIFORMES",3
"Aethopyga_ignicauda","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.131794249,41.51001963,36.02641239,83,8.27998,0.913813852383717,5.84084156603319,"PASSERIFORMES",3
"Aethopyga_linaraborae","NT","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.261632066,35.93874459,32.83978286,70,8.117252,0.857332496431269,3.30757701380637,"PASSERIFORMES",0
"Aethopyga_mystacalis","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.04490994,0,33.8651082,74,8.113713,0.778151250383644,5.09805896834742,"PASSERIFORMES",0
"Aethopyga_nipalensis","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.085076113,18.7194399,31.52781324,71,8.111227,0.801060529847856,6.00486989402008,"PASSERIFORMES",1
"Aethopyga_primigenia","NT","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.261632066,21.61721031,26.77699842,36.5,7.46952,0.845098040014257,4.08066261947228,"PASSERIFORMES",0
"Aethopyga_pulcherrima","LC","Not a Migrant","Diurnal","Omnivore","Artificial","Not colonial",-1.261632066,0,24.1001531,37,8.188815,0.792391689498254,5.32465505431131,"PASSERIFORMES",0
"Aethopyga_saturata","LC","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.050606107,0,31.008623,64.25,8.200468,0.724275869600789,6.22519302581705,"PASSERIFORMES",1
"Aethopyga_shelleyi","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-1.261632066,245.1428896,31.27876107,80,8.022546,0.602059991327962,4.12985183680446,"PASSERIFORMES",0
"Aethopyga_siparaja","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.052709245,0,30.15918132,76,10.129681,0.826074802700826,6.69114199293163,"PASSERIFORMES",2
"Afropavo_congensis","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.133891343,405.6132048,28.895366225,78.5,9.926912,3.10754912974469,5.84354408425139,"GALLIFORMES",2
"Agamia_agami","VU","Not a Migrant","Diurnal","Carnivore","Forest","Colonial",-0.020980214,0,30.47464852,68,16.337593,2.75358305889291,6.89431628374423,"PELECANIFORMES",10
"Agapornis_canus","LC","Not a Migrant","Diurnal","Omnivore","Artificial","Not colonial",-0.192433745,607.4953164,33.82548008,53,11.533272,1.47712125471966,5.61579025566518,"PSITTACIFORMES",3
"Agapornis_fischeri","NT","Not a Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.097811125,0,39.93522802,117,4.159713,1.71124454260322,5.1267407373423,"PSITTACIFORMES",3
"Agapornis_lilianae","NT","Not a Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.014388167,53.49510252,39.65947023,86,3.806838,1.57170883180869,5.31741711097265,"PSITTACIFORMES",5
"Agapornis_nigrigenis","VU","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",0.021258428,212.1331452,37.19982983,78,3.806838,1.79242795162327,4.15664540968363,"PSITTACIFORMES",2
"Agapornis_personatus","LC","Not a Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.326826636,154.9935119,40.38310569,81,3.945077,1.72015930340596,5.30870095721149,"PSITTACIFORMES",3
"Agapornis_pullarius","LC","Full Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.052131431,0,43.13797506,88,10.320265,1.59439255037543,6.42337234777839,"PSITTACIFORMES",1
"Agapornis_roseicollis","LC","Not a Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",0.094600019,480.116862,35.66167893,83,6.850381,1.73639650227664,5.65860800345201,"PSITTACIFORMES",6
"Agapornis_swindernianus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.140603836,101.6246244,40.47616315,98,7.150638,1.60205999132796,6.17459207604017,"PSITTACIFORMES",1
"Agapornis_taranta","LC","Not a Migrant","Diurnal","Omnivore","Open vegetation","Not colonial",-0.553691426,0,45.64958809,76,10.383805,1.75966784468963,5.61035612049283,"PSITTACIFORMES",2
"Agelaioides_badius","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.021639027,0,15.2748519,43,4.667099,1.5870628346128,6.57228878129921,"PASSERIFORMES",0
"Agelaius_assimilis","LC","Not a Migrant","Diurnal","Herbivore","Aquatic","Not colonial",0.277450993,28.54385946,26.73373578,59,3.650943,1.68214507637383,3.61034758291562,"PASSERIFORMES",2
"Agelaius_humeralis","LC","Not a Migrant","Diurnal","Herbivore","Artificial","Colonial",0.12524409,0,29.5125951,36.5,3.214026,1.56050441519506,5.03876372266956,"PASSERIFORMES",1
"Agelaius_phoeniceus","LC","Not a Migrant","Diurnal","Omnivore","Aquatic","Not colonial",0.043274317,0,29.06316693,49.5,4.777427,1.71933128698373,7.1354404088728,"PASSERIFORMES",8
"Agelaius_tricolor","EN","Not a Migrant","Diurnal","Carnivore","Artificial","Colonial",0.228343319,0,22.65664314,16,4.797711,1.76863810124761,5.05336047127731,"PASSERIFORMES",1
"Agelaius_xanthomus","EN","Not a Migrant","Diurnal","Carnivore","Artificial","Colonial",0.651793915,0.542405064,31.17281479,37,3.214269,1.58433122436753,2.41746203042426,"PASSERIFORMES",0
"Agelastes_meleagrides","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.203842473,194.7847695,30.7182651731071,54.5701779090682,10.669761,2.91115760873998,4.83729397610879,"GALLIFORMES",3
"Agelastes_niger","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.139391125,27.77152674,31.94485788,51,10.669761,2.84509804001426,5.88325758511927,"GALLIFORMES",3
"Agelasticus_cyanopus","LC","Full Migrant","Diurnal","Herbivore","Aquatic","Colonial",-0.034009335,0,26.52403106,37.66666667,2.881097,1.57518784492766,6.42595353865384,"PASSERIFORMES",0
"Agelasticus_thilius","LC","Full Migrant","Diurnal","Omnivore","Aquatic","Colonial",-0.004737887,0,22.13681022,39,4.859228,1.50105926221775,6.3675527963779,"PASSERIFORMES",1
"Agelasticus_xanthophthalmus","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Not colonial",-0.178843542,95.13552181,31.86271162,19,2.881097,1.65417654187796,3.96354144211291,"PASSERIFORMES",0
"Aglaeactis_aliciae","EN","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.272828606,437.7036233,31.80563796,89,5.733783,0.760575296847702,2.26177647146498,"APODIFORMES",1
"Aglaeactis_castelnaudii","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.272828606,21.08936723,32.06539669,64,4.81743,0.826074802700826,4.36726162852936,"APODIFORMES",0
"Aglaeactis_cupripennis","LC","Altitudinal Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.230287763,0,29.26275764,100.3333333,5.364138,0.880813592280791,5.35189630532843,"APODIFORMES",4
"Aglaeactis_pamela","LC","Altitudinal Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.139247976,433.2627292,35.70955063,87,4.818765,0.740362689494244,4.21878687842675,"APODIFORMES",1
"Aglaiocercus_berlepschi","EN","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.851583417,33.3705743,36.76768182,104,4.873296,0.698970004336019,3.61843943379332,"APODIFORMES",1
"Aglaiocercus_coelestis","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.456176846,29.39833326,39.05222019,100,5.293424,0.752048447819439,4.44808608481263,"APODIFORMES",1
"Aglaiocercus_kingi","LC","Altitudinal Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.164742898,0,36.43291794,82.16666667,5.298497,0.685741738602264,5.42772647585938,"APODIFORMES",2
"Agriornis_albicauda","VU","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.035210918,0,22.50055142,31,3.849029,1.53097415951946,5.76336221804927,"PASSERIFORMES",0
"Agriornis_lividus","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",0.096229513,0,21.79154866,35,3.904555,1.99629271854132,5.77295450895826,"PASSERIFORMES",0
"Agriornis_micropterus","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.014199717,0,21.68722588,29,4.18163,1.83122971340391,5.72438803695701,"PASSERIFORMES",0
"Agriornis_montanus","LC","Full Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.020909372,0,21.60437537,30,3.872755,1.80140370480308,6.33635495955791,"PASSERIFORMES",0
"Agriornis_murinus","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.021932397,0,24.0554692,27,4.554837,1.47567118832443,5.67924037249329,"PASSERIFORMES",0
"Ailuroedus_buccoides","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.485828846,0,24.36275941,44,19.534586,2.13987908640124,5.57362697515441,"PASSERIFORMES",0
"Ailuroedus_crassirostris","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",1.109268882,0,23.87190065,42,21.353385,2.31281182621209,5.31982594575083,"PASSERIFORMES",3
