order,family_name,family,common_name,birdlife,type,scientific_name
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black Honey-buzzard,Henicopernis infuscatus,scientific_name,Henicopernis infuscatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Long-tailed Honey-buzzard,Henicopernis longicauda,scientific_name,Henicopernis longicauda
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Ayres's Hawk-eagle,Hieraaetus ayresii,scientific_name,Hieraaetus ayresii
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Little Eagle,Hieraaetus morphnoides,scientific_name,Hieraaetus morphnoides
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Booted Eagle,Hieraaetus pennatus,scientific_name,Hieraaetus pennatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Wahlberg's Eagle,Hieraaetus wahlbergi,scientific_name,Hieraaetus wahlbergi
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Wahlberg's Eagle,Hieraaetus wahlbergi,synonym_1,Aquila wahlbergi
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Pygmy Eagle,Hieraaetus weiskei,scientific_name,Hieraaetus weiskei
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Lesser Fish-eagle,Icthyophaga humilis,scientific_name,Icthyophaga humilis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Lesser Fish-eagle,Icthyophaga humilis,synonym_1,Ichthyophaga humilis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Grey-headed Fish-eagle,Icthyophaga ichthyaetus,scientific_name,Icthyophaga ichthyaetus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Grey-headed Fish-eagle,Icthyophaga ichthyaetus,synonym_1,Ichthyophaga ichthyaetus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black Eagle,Ictinaetus malaiensis,scientific_name,Ictinaetus malaiensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black Eagle,Ictinaetus malaiensis,synonym_1,Ictinaetus malayensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Mississippi Kite,Ictinia mississippiensis,scientific_name,Ictinia mississippiensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Plumbeous Kite,Ictinia plumbea,scientific_name,Ictinia plumbea
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Lizard Buzzard,Kaupifalco monogrammicus,scientific_name,Kaupifalco monogrammicus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Grey-headed Kite,Leptodon cayanensis,scientific_name,Leptodon cayanensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",White-collared Kite,Leptodon forbesi,scientific_name,Leptodon forbesi
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",White-browed Hawk,Leucopternis kuhli,scientific_name,Leucopternis kuhli
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black-faced Hawk,Leucopternis melanops,scientific_name,Leucopternis melanops
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Semiplumbeous Hawk,Leucopternis semiplumbeus,scientific_name,Leucopternis semiplumbeus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Semiplumbeous Hawk,Leucopternis semiplumbeus,synonym_1,Leucopternis semiplumbea
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Long-crested Eagle,Lophaetus occipitalis,scientific_name,Lophaetus occipitalis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Square-tailed Kite,Lophoictinia isura,scientific_name,Lophoictinia isura
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Rufous-bellied Eagle,Lophotriorchis kienerii,scientific_name,Lophotriorchis kienerii
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Rufous-bellied Eagle,Lophotriorchis kienerii,synonym_1,Hieraaetus kienerii
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Bat Hawk,Macheiramphus alcinus,scientific_name,Macheiramphus alcinus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Doria's Goshawk,Megatriorchis doriae,scientific_name,Megatriorchis doriae
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Pale Chanting-goshawk,Melierax canorus,scientific_name,Melierax canorus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Dark Chanting-goshawk,Melierax metabates,scientific_name,Melierax metabates
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Eastern Chanting-goshawk,Melierax poliopterus,scientific_name,Melierax poliopterus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Gabar Goshawk,Micronisus gabar,scientific_name,Micronisus gabar
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Gabar Goshawk,Micronisus gabar,synonym_1,Melierax gabar
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black Kite,Milvus migrans,scientific_name,Milvus migrans
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Red Kite,Milvus milvus,scientific_name,Milvus milvus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Barred Hawk,Morphnarchus princeps,scientific_name,Morphnarchus princeps
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Barred Hawk,Morphnarchus princeps,synonym_1,Leucopternis princeps
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Crested Eagle,Morphnus guianensis,scientific_name,Morphnus guianensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Hooded Vulture,Necrosyrtes monachus,scientific_name,Necrosyrtes monachus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Egyptian Vulture,Neophron percnopterus,scientific_name,Neophron percnopterus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Blyth's Hawk-eagle,Nisaetus alboniger,scientific_name,Nisaetus alboniger
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Blyth's Hawk-eagle,Nisaetus alboniger,synonym_1,Spizaetus alboniger
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Javan Hawk-eagle,Nisaetus bartelsi,scientific_name,Nisaetus bartelsi
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Javan Hawk-eagle,Nisaetus bartelsi,synonym_1,Spizaetus bartelsi
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Changeable Hawk-eagle,Nisaetus cirrhatus,scientific_name,Nisaetus cirrhatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Changeable Hawk-eagle,Nisaetus cirrhatus,synonym_1,Spizaetus cirrhatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Flores Hawk-eagle,Nisaetus floris,scientific_name,Nisaetus floris
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Flores Hawk-eagle,Nisaetus floris,synonym_1,Spizaetus floris
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Sulawesi Hawk-eagle,Nisaetus lanceolatus,scientific_name,Nisaetus lanceolatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Sulawesi Hawk-eagle,Nisaetus lanceolatus,synonym_1,Spizaetus lanceolatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Wallace's Hawk-eagle,Nisaetus nanus,scientific_name,Nisaetus nanus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Wallace's Hawk-eagle,Nisaetus nanus,synonym_1,Spizaetus nanus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Mountain Hawk-eagle,Nisaetus nipalensis,scientific_name,Nisaetus nipalensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Mountain Hawk-eagle,Nisaetus nipalensis,synonym_1,Spizaetus nipalensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",North Philippine Hawk-eagle,Nisaetus philippensis,scientific_name,Nisaetus philippensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",South Philippine Hawk-eagle,Nisaetus pinskeri,scientific_name,Nisaetus pinskeri
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",South Philippine Hawk-eagle,Nisaetus pinskeri,synonym_1,Spizaetus pinskeri
ACCIPITRIFORMES,Pandionidae,Osprey,Osprey,Pandion haliaetus,scientific_name,Pandion haliaetus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",White-rumped Hawk,Parabuteo leucorrhous,scientific_name,Parabuteo leucorrhous
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",White-rumped Hawk,Parabuteo leucorrhous,synonym_1,Buteo leucorrhous
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Harris's Hawk,Parabuteo unicinctus,scientific_name,Parabuteo unicinctus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",European Honey-buzzard,Pernis apivorus,scientific_name,Pernis apivorus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Sulawesi Honey-buzzard,Pernis celebensis,scientific_name,Pernis celebensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Oriental Honey-buzzard,Pernis ptilorhynchus,scientific_name,Pernis ptilorhynchus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Oriental Honey-buzzard,Pernis ptilorhynchus,synonym_1,Pernis ptilorynchus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Oriental Honey-buzzard,Pernis ptilorhynchus,synonym_2,Pernis ptilorhyncus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Philippine Honey-buzzard,Pernis steerei,scientific_name,Pernis steerei
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Philippine Eagle,Pithecophaga jefferyi,scientific_name,Pithecophaga jefferyi
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Martial Eagle,Polemaetus bellicosus,scientific_name,Polemaetus bellicosus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Madagascar Harrier-hawk,Polyboroides radiatus,scientific_name,Polyboroides radiatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",African Harrier-hawk,Polyboroides typus,scientific_name,Polyboroides typus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",White Hawk,Pseudastur albicollis,scientific_name,Pseudastur albicollis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",White Hawk,Pseudastur albicollis,synonym_1,Leucopternis albicollis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Grey-backed Hawk,Pseudastur occidentalis,scientific_name,Pseudastur occidentalis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Grey-backed Hawk,Pseudastur occidentalis,synonym_1,Leucopternis occidentalis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Mantled Hawk,Pseudastur polionotus,scientific_name,Pseudastur polionotus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Mantled Hawk,Pseudastur polionotus,synonym_1,Leucopternis polionota
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Mantled Hawk,Pseudastur polionotus,synonym_2,Leucopternis polionotus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Snail Kite,Rostrhamus sociabilis,scientific_name,Rostrhamus sociabilis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Roadside Hawk,Rupornis magnirostris,scientific_name,Rupornis magnirostris
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Roadside Hawk,Rupornis magnirostris,synonym_1,Buteo magnirostris
ACCIPITRIFORMES,Sagittariidae,Secretarybird,Secretarybird,Sagittarius serpentarius,scientific_name,Sagittarius serpentarius
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Red-headed Vulture,Sarcogyps calvus,scientific_name,Sarcogyps calvus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Crested Serpent-eagle,Spilornis cheela,scientific_name,Spilornis cheela
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Andaman Serpent-eagle,Spilornis elgini,scientific_name,Spilornis elgini
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Philippine Serpent-eagle,Spilornis holospilus,scientific_name,Spilornis holospilus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Kinabalu Serpent-eagle,Spilornis kinabaluensis,scientific_name,Spilornis kinabaluensis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Great Nicobar Serpent-eagle,Spilornis klossi,scientific_name,Spilornis klossi
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Sulawesi Serpent-eagle,Spilornis rufipectus,scientific_name,Spilornis rufipectus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black-and-chestnut Eagle,Spizaetus isidori,scientific_name,Spizaetus isidori
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black-and-chestnut Eagle,Spizaetus isidori,synonym_1,Oroaetus isidori
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black-and-white Hawk-eagle,Spizaetus melanoleucus,scientific_name,Spizaetus melanoleucus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black-and-white Hawk-eagle,Spizaetus melanoleucus,synonym_1,Spizastur melanoleucus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Ornate Hawk-eagle,Spizaetus ornatus,scientific_name,Spizaetus ornatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black Hawk-eagle,Spizaetus tyrannus,scientific_name,Spizaetus tyrannus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Crowned Eagle,Stephanoaetus coronatus,scientific_name,Stephanoaetus coronatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Crowned Eagle,Stephanoaetus coronatus,synonym_1,Harpyhaliaetus coronatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Bateleur,Terathopius ecaudatus,scientific_name,Terathopius ecaudatus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Lappet-faced Vulture,Torgos tracheliotos,scientific_name,Torgos tracheliotos
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Lappet-faced Vulture,Torgos tracheliotos,synonym_1,Torgos tracheliotus
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",White-headed Vulture,Trigonoceps occipitalis,scientific_name,Trigonoceps occipitalis
ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Long-tailed Hawk,Urotriorchis macrourus,scientific_name,Urotriorchis macrourus
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Mandarin Duck,Aix galericulata,scientific_name,Aix galericulata
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Wood Duck,Aix sponsa,scientific_name,Aix sponsa
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Egyptian Goose,Alopochen aegyptiaca,scientific_name,Alopochen aegyptiaca
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Egyptian Goose,Alopochen aegyptiaca,synonym_1,Alopochen aegyptiacus
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Brazilian Teal,Amazonetta brasiliensis,scientific_name,Amazonetta brasiliensis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Northern Pintail,Anas acuta,scientific_name,Anas acuta
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Andaman Teal,Anas albogularis,scientific_name,Anas albogularis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Andean Teal,Anas andium,scientific_name,Anas andium
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Andean Teal,Anas andium,synonym_1,Anas flavirostris
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Auckland Teal,Anas aucklandica,scientific_name,Anas aucklandica
ANSERIFORMES,Anatidae,"Ducks, geese, swans",White-cheeked Pintail,Anas bahamensis,scientific_name,Anas bahamensis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Madagascar Teal,Anas bernieri,scientific_name,Anas bernieri
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Cape Teal,Anas capensis,scientific_name,Anas capensis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Chestnut Teal,Anas castanea,scientific_name,Anas castanea
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Brown Teal,Anas chlorotis,scientific_name,Anas chlorotis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Common Teal,Anas crecca,scientific_name,Anas crecca
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Southern Pintail,Anas eatoni,scientific_name,Anas eatoni
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Red-billed Teal,Anas erythrorhyncha,scientific_name,Anas erythrorhyncha
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Yellow-billed Teal,Anas flavirostris,scientific_name,Anas flavirostris
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Mottled Duck,Anas fulvigula,scientific_name,Anas fulvigula
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Yellow-billed Pintail,Anas georgica,scientific_name,Anas georgica
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Sunda Teal,Anas gibberifrons,scientific_name,Anas gibberifrons
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Grey Teal,Anas gracilis,scientific_name,Anas gracilis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Laysan Duck,Anas laysanensis,scientific_name,Anas laysanensis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Philippine Duck,Anas luzonica,scientific_name,Anas luzonica
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Meller's Duck,Anas melleri,scientific_name,Anas melleri
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Campbell Teal,Anas nesiotis,scientific_name,Anas nesiotis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Mallard,Anas platyrhynchos,scientific_name,Anas platyrhynchos
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Indian Spot-billed Duck,Anas poecilorhyncha,scientific_name,Anas poecilorhyncha
ANSERIFORMES,Anatidae,"Ducks, geese, swans",American Black Duck,Anas rubripes,scientific_name,Anas rubripes
ANSERIFORMES,Anatidae,"Ducks, geese, swans",African Black Duck,Anas sparsa,scientific_name,Anas sparsa
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Pacific Black Duck,Anas superciliosa,scientific_name,Anas superciliosa
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Yellow-billed Duck,Anas undulata,scientific_name,Anas undulata
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Hawaiian Duck,Anas wyvilliana,scientific_name,Anas wyvilliana
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Chinese Spot-billed Duck,Anas zonorhyncha,scientific_name,Anas zonorhyncha
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Chinese Spot-billed Duck,Anas zonorhyncha,synonym_1,Anas poecilorhyncha
ANSERIFORMES,Anhimidae,Screamers,Horned Screamer,Anhima cornuta,scientific_name,Anhima cornuta
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Greater White-fronted Goose,Anser albifrons,scientific_name,Anser albifrons
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Greylag Goose,Anser anser,scientific_name,Anser anser
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Pink-footed Goose,Anser brachyrhynchus,scientific_name,Anser brachyrhynchus
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Snow Goose,Anser caerulescens,scientific_name,Anser caerulescens
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Snow Goose,Anser caerulescens,synonym_1,Chen caerulescens
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Emperor Goose,Anser canagicus,scientific_name,Anser canagicus
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Emperor Goose,Anser canagicus,synonym_1,Chen canagica
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Emperor Goose,Anser canagicus,synonym_2,Anas canagica
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Swan Goose,Anser cygnoid,scientific_name,Anser cygnoid
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Swan Goose,Anser cygnoid,synonym_1,Anser cygnoides
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Lesser White-fronted Goose,Anser erythropus,scientific_name,Anser erythropus
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Bean Goose,Anser fabalis,scientific_name,Anser fabalis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Bar-headed Goose,Anser indicus,scientific_name,Anser indicus
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Ross's Goose,Anser rossii,scientific_name,Anser rossii
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Ross's Goose,Anser rossii,synonym_1,Anser rossi
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Ross's Goose,Anser rossii,synonym_2,Chen rossii
ANSERIFORMES,Anseranatidae,Magpie Goose,Magpie Goose,Anseranas semipalmata,scientific_name,Anseranas semipalmata
ANSERIFORMES,Anatidae,"Ducks, geese, swans",White-winged Duck,Asarcornis scutulata,scientific_name,Asarcornis scutulata
ANSERIFORMES,Anatidae,"Ducks, geese, swans",White-winged Duck,Asarcornis scutulata,synonym_1,Cairina scutulata
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Lesser Scaup,Aythya affinis,scientific_name,Aythya affinis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Redhead,Aythya americana,scientific_name,Aythya americana
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Hardhead,Aythya australis,scientific_name,Aythya australis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Baer's Pochard,Aythya baeri,scientific_name,Aythya baeri
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Ring-necked Duck,Aythya collaris,scientific_name,Aythya collaris
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Common Pochard,Aythya ferina,scientific_name,Aythya ferina
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Tufted Duck,Aythya fuligula,scientific_name,Aythya fuligula
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Madagascar Pochard,Aythya innotata,scientific_name,Aythya innotata
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Greater Scaup,Aythya marila,scientific_name,Aythya marila
ANSERIFORMES,Anatidae,"Ducks, geese, swans",New Zealand Scaup,Aythya novaeseelandiae,scientific_name,Aythya novaeseelandiae
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Ferruginous Duck,Aythya nyroca,scientific_name,Aythya nyroca
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Canvasback,Aythya valisineria,scientific_name,Aythya valisineria
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Musk Duck,Biziura lobata,scientific_name,Biziura lobata
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Brent Goose,Branta bernicla,scientific_name,Branta bernicla
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Canada Goose,Branta canadensis,scientific_name,Branta canadensis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Cackling Goose,Branta hutchinsii,scientific_name,Branta hutchinsii
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Barnacle Goose,Branta leucopsis,scientific_name,Branta leucopsis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Red-breasted Goose,Branta ruficollis,scientific_name,Branta ruficollis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Hawaiian Goose,Branta sandvicensis,scientific_name,Branta sandvicensis
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Bufflehead,Bucephala albeola,scientific_name,Bucephala albeola
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Common Goldeneye,Bucephala clangula,scientific_name,Bucephala clangula
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Barrow's Goldeneye,Bucephala islandica,scientific_name,Bucephala islandica
